Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page URL,Image URL
Young Specialists,AESACC/F,Young Specialists,AESACC/F,Simply Sharp Ceramic Stone (C/F) Wide,,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/simply-sharp-ceramic-stone-c-f-wide/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AESACC_F-150x150.jpg
Young Specialists,AEMHRSSX,Young Specialists,AEMHRSSX,Simple Stem Round (2.6mm),,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/simple-stem-round-2-6mm/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEMHRSSX-150x150.jpg
Young Specialists,670250,Young Specialists,670250,Short Pen Sleeve – 1″W x 6″L (500 ct),"Denticator® Short Pen Sleeves offer a convenient, cost-effective way to protect staff, patients and instruments. Sleeve can be used with pens and wands.",ct,500,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/short-pen-sleeve-1w-x-6l-500-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/Denticator-Short-Pen-Sleeve-670250-150x150.jpg
Young Specialists,SE-7000,Young Specialists,SE-7000,"Saliva Ejector, white with white tip (100 ct)","Fit all standard saliva ejector hose ends. Pliable, holds their shape and the tip minimizes tissue impingement. Latex free. Note this item is only available in white. Other colors shown are currently not available.",ct,100,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/saliva-ejector-white-with-white-tip-100-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Defend-Ejector-White-Tip-SE-7000-150x150.jpg
Young Specialists,4900,Young Specialists,4900,SafeGauze® HemoStat™ Topical Hemostatic Dressing (20 ct),"SafeGauze® HemoStat™ is a sterile fabric prepared by the chemical treatment of regenerated cellulose. It is a safe and effective product used in dental practices for the control of bleeding applied to extractions, periodontal surgery and other selected procedures. FDA cleared for safe and effective usage in the dental cavity. Flavor-free. Dressings are 4-ply and measure .75x.75”. 2 dressings per blister pack, 20 blister packs per box.",ct,20,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/safegauze-hemostat-topical-hemostatic-dressing-20-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/SafeGuaze-Hemostat-Topical-Hemostat-Dressing-1000-150x150.jpg
Young Specialists,70049,Young Specialists,70049,Round Tooth Saver (36 ct),"Keep those lost teeth safe and secure using the colorful Round Tooth Saver. These tooth saver boxes feature a friendly tooth character and are a fun giveaway for young patients who are in the process of losing their primary teeth. Colors include bright green, purple, blue and red, and assortments may vary; minimum order of 1 box, 36 per box.",ct,36,Plak Smacker,Preventive,https://www.youngspecialties.com/product/round-tooth-saver-36ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/PlakSmacker-Tooth-Saver-70049-150x150.jpg
Young Specialists,CP-2-407,Young Specialists,CP-2-407,"Res-Q 300 Ultra Level 3 Mask, BLUE (40 ct)","Latex free, for single use only masks. ASTM Level 3. Features:High Fluid Resistance: 160mmHgBacterial Filtration Efficiency (BFE.): >99%Particle Filtration Efficiency (PFE.): >99% @0.1 micron ",ct,40,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/res-q-300-ultra-level-3-mask-blue-40-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/12/Res-Q-Mask-CP-2-407-150x150.jpg
Young Specialists,40232,Young Specialists,40232,Plastic Economy Bag (144 ct),"Fill this sturdy, budget-friendly bag with dental supply giveaways for all of your patients. The medium-sized bags remind patients to brush, floss and smile! Each bag is 7 x 9 inches. Available in 144 bags per box, minimum order of 1 box.",ct,144,Plak Smacker,Preventive,https://www.youngspecialties.com/product/plastic-economy-bag-144-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/PlakSmacker-Economy-Bag-40232-150x150.jpg
Young Specialists,40230,Young Specialists,40230,Plastic Bag Smile Power Large (144 ct),"Fill this sturdy, budget-friendly bag with dental supply giveaways for all of your patients. These white plastic bags are available in four patterns and each bag is 9 x 12 inches in size. Minimum order of 1 box, 144 bags per box.",ct,144,Plak Smacker,Preventive,https://www.youngspecialties.com/product/plastic-bag-smile-power-large-144-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/PlakSmacker-Bag-Smile-Power-Large-40230-150x150.jpg
Young Specialists,40200,Young Specialists,40200,Plastic Bag Happy Face Small (144 ct),"Fill this sturdy, budget-friendly bag with dental supply giveaways for all of your patients. Each bag is 7 x 9 inches in size. Available in 144 bags per box, minimum order of 1 box.",ct,144,Plak Smacker,Preventive,https://www.youngspecialties.com/product/plastic-bag-happy-face-small-144-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/PlakSmacker-Bag-Happy-Face-Small-40200-150x150.jpg
Young Specialists,Air-Water-Blue,Young Specialists,Air-Water-Blue,"Plastic Air Water Syringe Tip, 3-Way Syringe Tips, blue (250 ct or 1500 ct)-250","DEFEND Air/Water 3-Way Syringe Tips are an excellent alternative to typical metal autoclavable tips. The disposable tips have an inner core water chamber that seats into the syringe, eliminating water contamination in the air chamber.The unique quad core design ensures instant dry air, prevents cross contamination, and delivers superior air/water spray. DEFEND syringe tips feature an O-ring groove that secures tip lock for patient safety and eliminates leakage. The patient angle is identical to that of metal tips, providing ideal placement of the tip anywhere in a patient’s mouth, and is strong enough to allow for retraction. More cost effective than comparable disposable tips.",ct,250,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/plastic-air-water-syringe-tip-3-way-syringe-tips-blue-250-ct-or-1500-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Defend-Air-Water-Tips-Blue-1000px-150x150.jpg
Young Specialists,10501,Young Specialists,10501,Penguin Floss Spool (144 ct),"The penguin floss is the perfect tool to encourage kids to floss! Each spool is 15 yards of floss, mint flavored, and comes in assorted colors including red, green, purple, and blue. Floss spools are sold in quantities of 144 per box, minimum order of 1 box.",ct,144,Plak Smacker,Preventive,https://www.youngspecialties.com/product/penguin-floss-spool-144-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/PlakSmacker-Penguin-Floss10501-150x150.jpg
Young Specialists,40204,Young Specialists,40204,Patient Giveaway bag featuring braces (144 ct),"This durable bag up is a great way to send patients home with plenty of essential home care dental supplies. Each bag is 7 x 9 inches in size. Available in 144 bags per box, minimum order of 1 box.",ct,144,Plak Smacker,Preventive,https://www.youngspecialties.com/product/patient-giveaway-bag-featuring-braces-144-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/PlakSmacker-Teeth-Ortho-Bag-40204-150x150.jpg
Young Specialists,AEPRNDS,Young Specialists,AEPRNDS,Packing Instrument Round Serrated,,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/packing-instrument-round-serrated/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEPRNDS-150x150.jpg
Young Specialists,AEPCSI-1,Young Specialists,AEPCSI-1,Packing Instrument CSI-1,,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/packing-instrument-csi-1/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEPCSI-1-150x150.jpg
Young Specialists,AEPG7,Young Specialists,AEPG7,Packing Instrument Guyer 7,,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/packing-instrument-guyer-7/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEPG7-150x150.jpg
Young Specialists,AEC/POR3,Young Specialists,AEC/POR3,Oregon 3 Condenser / Plugger,,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/oregon-3-condenser-plugger/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEC_POR3-150x150.jpg
Young Specialists,Leone-Torko,Young Specialists,Leone-Torko,Leone “Half Screw” The Torko (1 ct)-11mm,Molar distalization and selected quadrant expansion possible. Lower profile than pre-bent arms version.,ct,1,Orthodontics,Laboratory Supplies,https://www.youngspecialties.com/product/leone-half-screw-the-torko-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2021/02/Leone-Torko-150x150.jpg
Young Specialists,AECL5-6X,Young Specialists,AECL5-6X,American Eagle Stainless Steel Langer 5-6 Curette with Resin Handle – Green (1 ct),Designed for access to mesial and distal of maxillary and mandibular of anterior teeth. Made with strong and long-lasting stainless steel.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-stainless-steel-langer-5-6-curette-with-resin-handle-green-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-SS-Langer-5-6-Curette-AECL5-6X-150x150.jpg
Young Specialists,AECL3-4X,Young Specialists,AECL3-4X,American Eagle Stainless Steel Langer 3-4 Curette with Resin Handle – Red (1 ct),Designed for access of pre-molar and molar maxillary posteriors. Made with strong and long-lasting stainless steel.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-stainless-steel-langer-3-4-curette-with-resin-handle-red-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-SS-Langer-3-4-Curette-AECL3-4X-150x150.jpg
Young Specialists,AECL1-2Z,Young Specialists,AECL1-2Z,American Eagle Stainless Steel Langer 1-2 Curette with Stainless Steel Handle (1 ct),Designed for mesial and distal of mandibular posterior. Made with strong and long-lasting stainless steel.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-stainless-steel-langer-1-2-curette-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-SS-Langer-1-2-Curette-AECL1-2Z-150x150.jpg
Young Specialists,AECL1-2X,Young Specialists,AECL1-2X,American Eagle Stainless Steel Langer 1-2 Curette with Resin Handle – Red (1 ct),Designed for mesial and distal of mandibular posterior. Made with strong and long-lasting stainless steel.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-stainless-steel-langer-1-2-curette-with-resin-handle-red-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-SS-Langer-1-2-Curette-AECL1-2X-150x150.jpg
Young Specialists,142-10,Young Specialists,142-10,"Kromopan 168 Alginate, 1 lb pouch (1ct)",Kromopan is a chromatic alginate with more than 168 hours of dimensional stability. It is dentists’ top choice among alginates. The chromatic phase indicator helps with the preparation of impressions without having to worry about temperature changes or specific water hardness. Kromopan’s color indicator will guide the operator through the step-by-step procedure.  Gluten free. ,ct,1,Plak Smacker,Restorative,https://www.youngspecialties.com/product/kromopan-168-alginate-1-lb-pouch-1ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Kromopan-Alginate-142-10-150x150.jpg
Young Specialists,Koby-Ties-Hooks,Young Specialists,Koby-Ties-Hooks,"Kobayashi Ties with Hooks, Long or Short (10 ct)-Long 6""",Koby ties provide a quick tying feature with a preformed hook. Spot welded to form a secure hook. Allows for quick attachment of springs. Perfect for elastic attachment. Made of annealed 304 stainless steel. Long are 6” in length. Short are .75” in length.,ct,10,Orthodontics,Orthodontic Wire & Spring Products,https://www.youngspecialties.com/product/kobayashi-ties-with-hooks-long-or-short-10-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Koby-Ties-Hooks-150x150.jpg
Young Specialists,AESH6-7Z,Young Specialists,AESH6-7Z,American Eagle Stainless Steel H6-7 Scaler with Stainless Steel Handle (1 ct),"Super-thin, contra-angle design. Very effective for interproximal areas. Shank angulation provides accessibility to all anterior and premolar surfaces. Made with strong and long-lasting stainless steel.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-stainless-steel-h6-7-scaler-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-SS-H6-7-Scaler-AESH6-7Z-150x150.jpg
Young Specialists,AESH6-7X,Young Specialists,AESH6-7X,American Eagle Stainless Steel H6-7 Scaler with Resin Handle – Purple (1 ct),"Super-thin, contra-angle design. Very effective for interproximal areas. Shank angulation provides accessibility to all anterior and premolar surfaces. Made with strong and long-lasting stainless steel.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-stainless-steel-h6-7-scaler-with-resin-handle-purple-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-SS-H6-7-Scaler-AESH6-7X-150x150.jpg
Young Specialists,AESH5-33Z,Young Specialists,AESH5-33Z,American Eagle Stainless Steel H5-33 Scaler with Stainless Steel Handle (1 ct),Super thin sickle scaler combined with a straight sickle blade. Very effective for scaling interproximal and cervical areas of anterior teeth. Made with strong and long-lasting stainless steel.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-stainless-steel-h5-33-scaler-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/12/American-Eagle-SS-H5-33-Scaler-AESH5-33Z-150x150.jpg
Young Specialists,AESH5-33X,Young Specialists,AESH5-33X,American Eagle Stainless Steel H5-33 Scaler with Resin Handle – Purple (1 ct),Super thin sickle scaler combined with a straight sickle blade. Very effective for scaling interproximal and cervical areas of anterior teeth. Made with strong and long-lasting stainless steel.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-stainless-steel-h5-33-scaler-with-resin-handle-purple-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-SS-H5-33-Scaler-AESH5-33X-1-150x150.jpg
Young Specialists,AEGDP7-8X,Young Specialists,AEGDP7-8X,American Eagle Stainless Steel Gracey Deep Pocket 7-8 Curette with Resin Handle – Green (1 ct),Elongated by 3mm to access deep periodontal pockets and root surfaces of 5mm or more. Easy gingival insertion and reduced tissue distention. Area Specific design patterned after the standard Graceys offers exact adaptation and control. Made with strong and long-lasting stainless steel.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-stainless-steel-gracey-deep-pocket-7-8-curette-with-resin-handle-green-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-SS-Gracey-Deep-Pocket-7-8-Curette-AEGDP7-8X-150x150.jpg
Young Specialists,AEGDP5-6X,Young Specialists,AEGDP5-6X,American Eagle Stainless Steel Gracey Deep Pocket 5-6 Curette with Resin Handle – Yellow (1 ct),Elongated by 3mm to access deep periodontal pockets and root surfaces of 5mm or more. Easy gingival insertion and reduced tissue distention. Area Specific design patterned after the standard Graceys offers exact adaptation and control. Made with strong and long-lasting stainless steel.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-stainless-steel-gracey-deep-pocket-5-6-curette-with-resin-handle-yellow-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-SS-Gracey-Deep-Pocket-5-6-Curette-AEGDP5-6X-150x150.jpg
Young Specialists,AEGDP11-12X,Young Specialists,AEGDP11-12X,American Eagle Stainless Steel Gracey Deep Pocket 11-12 Curette with Resin Handle – Orange (1 ct),Elongated by 3mm to access deep periodontal pockets and root surfaces of 5mm or more. Easy gingival insertion and reduced tissue distention. Area Specific design patterned after the standard Graceys offers exact adaptation and control. Made with strong and long-lasting stainless steel.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-stainless-steel-gracey-deep-pocket-11-12-curette-with-resin-handle-orange-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-SS-Gracey-Deep-Pocket-11-12-Curette-AEGDP11-12X-150x150.jpg
Young Specialists,AEGA7-8Z,Young Specialists,AEGA7-8Z,American Eagle Stainless Steel Gracey Access 7-8 Curette with Stainless Steel Handle (1 ct),Terminal shank is 3mm longer and half the blade length of the Gracey Standard. Whole blade easily placed on root surface allowing access to tighter pockets and furcations. Made with strong and long-lasting stainless steel.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-stainless-steel-gracey-access-7-8-curette-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-SS-Gracey-Access-7-8-Curette-AEGA7-8XPX-150x150.jpg
Young Specialists,Koby-Ties,Young Specialists,Koby-Ties,"Kobayashi Ligature Ties, .012 or .014 diameter (100 ct)-.012",Unbreakable spotweld forms hooks. Quickly tie in place same as regular ligature wire. Available in sizes .012 and .014 diameter. 100 per package,ct,100,Orthodontics,Orthodontic Wire & Spring Products,https://www.youngspecialties.com/product/kobayashi-ligature-ties-012-or-014-diameter-100-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/12/The-Orthodontic-Store-Ligature-Ties-Koby-150x150.jpg
Young Specialists,400048,Young Specialists,400048,"Kid’s Economy Kit with Bag, 144ct","Kid’s Economy 4-Piece Kit Includes basic essentials. Perfect for pediatric patients. The 4-piece Kid’s Economy Kit includes a pediatric toothbrush, pediatric toothpaste, bubblegum flavored dental floss, and a convenient carrying bag. Perfect for dental offices, non-profits, and school programs looking for a cost-effective oral care kit. Product arrives unassembled with each component packaged separately. Contains enough product to make 144 complete kits. Features  4-piece kitIncludes (1) E-Junior Toothbrush, (1) Bubblegum Flavored Floss – 15yrds, (1) pediatric toothpaste – bubblegum and berry flavors included, and (1) loot bagAssembly required",ct,144,Plak Smacker,Preventive,https://www.youngspecialties.com/product/kids-economy-kit-with-bag-144-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/PlakSmacker-Economy-Kit-with-Bag-400048-150x150.jpg
Young Specialists,120075,Young Specialists,120075,Vera Petite Web Prophy Angles,"The Vera® Classic Petite Web™ is one of the slimmest and most compact angles on the market with a slim neck line and smooth, rounded head. Designed to easily access hard-to-reach areas, such as tight buccal mucosa, third molars and dentition in small mouths. Features the Petite Web™ Cup, designed to flex and flare around tooth contours to expertly remove biofilm. Soft; Short; Webbed Interior; Smooth Exterior; Latex-Free.",,,Plak Smacker,Preventive,https://www.youngspecialties.com/product/vera-classic-petite-web-lf-750-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Vera-Classic-Petite-Web-Prophy-Angles-120075-150x150.jpg
Young Specialists,1210-Vera,Young Specialists,1210-Vera,Vera Elite Original Prophy Angles-125,"The Vera Classic Elite Original is one of the slimmest and most compact angles on the market with a slim neck line and smooth, rounded head. Designed to easily access hard-to-reach areas, such as tight buccal mucosa, third molars and dentition in small mouths.Features the Elite Original™ Cup, which has external ridges for advanced stain removal and minimal splatter. Soft; Short; Webbed Interior; Ribbed Exterior; Latex-Free. Properties: Latex Free, Exterior Ridges, Soft ShortAreas Reached: Tight buccal mucosa, small mouths, third molarsQuantities Available:125, 750",,,Plak Smacker,Preventive,https://www.youngspecialties.com/product/vera-classic-elite-original-soft-125-ct-or-750-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Vera-Classic-Elite-Original-Prophy-Angle-600x600-1-150x150.jpg
Young Specialists,1610-Vera,Young Specialists,1610-Vera,Vera Contra Elite Original Prophy Angles-125,"The Vera® Contra Elite Original™ has a 17˚ back bend for reduced wrist strain. One of the slimmest and most compact angles on the market with a slim neck line and smooth, rounded head. Designed to easily access hard-to-reach areas, such as tight buccal mucosa, third molars and dentition in small mouths. Features the Elite Original™ Cup, which has external ridges for advanced stain removal and minimal splatterSoft; Short; Webbed Interior; Ribbed Exterior; Latex-Free. Features: Properties: Latex Free, Exterior Ridges, Soft ShortAreas Reached: Tight buccal mucosa, third molars and dentition in small mouthsQuantities Available: 125, 750",,,Plak Smacker,Preventive,https://www.youngspecialties.com/product/vera-contra-elite-original-lf-soft-125-ct-or-750-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Vera-Contra-Elite-Original-Prophy-Angle-161025-161075-150x150.jpg
Young Specialists,VE-1121,Young Specialists,VE-1121,"Vented Oral Evacuation Tips, 6″ (100 ct)","Vented Oral Evacuation Tips. These evacuators fit all standard evacuator hose ends and contain smooth edges for maximum patient comfort. The straight handles allow for increased control and are convenient single-use disposable tips. One end is vented and the other is non-vented (dual use). Non sterile, 1/8″ diameter.",ct,100,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/vented-oral-evacuation-tips-6-100-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Defend-Vented-Oral-Evacuation-Tips-VE-1121-150x150.jpg
Young Specialists,078110,Young Specialists,078110,"Vent-O-Vac™ – 5″ Long, Both Ends Vented (100 ct)","Disposable Vent-O-Vac™ high-volume evacuation tips help maximize patient comfort with soft-touch plastic, unique side vents and S-curved edges designed to protect tissue.",ct,100,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/vent-o-vac-5-long-both-ends-vented-100-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Vent-O-Vac-High-Volume-Evacutation-Tips-5in-78110-150x150.jpg
Young Specialists,078210,Young Specialists,078210,"Vent-O-Vac™ – 3.5″ Long, One End Vented (100 ct)","Disposable Vent-O-Vac™ high-volume evacuation tips help maximize patient comfort with soft-touch plastic, unique side vents and S-curved edges designed to protect tissue.",ct,100,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/vent-o-vac-3-5-long-one-end-vented-100-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Vent-O-Vac-High-Volume-Evacutation-Tips-3.5in-78210-150x150.jpg
Young Specialists,ED906,Young Specialists,ED906,Vacusol™ Neutral Starter Kit,"Vacusol™ Neutral is a concentrated liquid cleaner that removes both synthetic debris and proteinaceous deposits from dental evacuation lines. The combined EDTA and Sodium Meta Silicate in Vacusol™ Neutral breaks down and loosens debris including amalgam and fluoride gel. It works to increase flow through dental tubing and reduces overall stress on the evacuation system. Special chelating formula strips and cleans organic and inorganic debris from vacuum lines Anti-corrosive, non-acidic, non-foaming formula protects pump parts Fresh lemon scent",,,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/vacusol-neutral-starter-kit/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Vacusol-Neutral-Starter-Kit-ED906-150x150.jpg
Young Specialists,ED900,Young Specialists,ED900,Vacusol™ Neutral Concentrate (1 bottle),"Protect your valuable investment with VACUSOL™ Neutral, a concentrated, dual-action evacuation line cleaner that safely and effectively removes debris, including amalgam and fluoride gel, from filters, lines and vacuum components. Daily usage helps increase flow through dental tubing and reduces overall stress on the evacuation system. The phosphate-free, pH-balanced formula is compatible with amalgam separator devices.",,,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/vacusol-neutral-concentrate-1-bottle/,https://www.youngspecialties.com/wp-content/uploads/2020/09/Vacusol-Neutral-Evacuation-System-Cleaner-ED900-150x150.jpg
Young Specialists,Tray-Sleeve,Young Specialists,Tray-Sleeve,"Tray Sleeve (500 ct)-10.5"" x 14""",These Tray Sleeves cover the entire instrument tray and are made of clear plastic which is easy to apply and easier to dispose of. Offered in 2 sizes. 2 size options: BF-7000: 10.5″ x 14″ BF-7500: 11-5/8″ x 16″,ct,500,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/tray-sleeve-500-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Defend-Tray-Sleeves-150x150.jpg
Young Specialists,10665,Young Specialists,10665,Sweet Tooth Kid’s Prophy Paste Assortment (200 ct),"This prophy paste designed for kids and pediatric patients is available in creamy chocolate, berry good, wild watermelon and pink cotton candy.  These great flavored medium pastes are sure to please even the pickiest of patients! Minimum order of 1 tub.",ct,200,Plak Smacker,Preventive,https://www.youngspecialties.com/product/sweet-tooth-kids-prophy-paste-assortment-200-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/Sweet-Tooth-Kids-Paste-Assortment-10665-150x150.jpg
Young Specialists,AEC/PMSPSMTN,Young Specialists,AEC/PMSPSMTN,Super Plugger Small-Medium XP® Sharpen-Free,"Surface engineered with our patented XP Technology. XP Technology allows for a more durable material and smooth surface, offering composite instruments with properties that boast no sticking or pull back.",,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/super-plugger-small-medium-xp-sharpen-free/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEC_PMSPSMTN-150x150.jpg
Young Specialists,077125,Young Specialists,077125,Surg-O-Vac™ Disposable Aspirators (25 ct),"Disposable Surg-O-Vac™ surgical aspirators have a 30° angle tip that fits high-volume evacuation systems. The durable, thick-walled design adds the benefit of excellent cheek retraction.",ct,25,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/surg-o-vac-disposable-aspirators-25-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/Surg-O-Vac-Disposable-Aspirator-Tips-077125-077225-077325-150x150.jpg
Young Specialists,AEC/PMSPMLTN,Young Specialists,AEC/PMSPMLTN,Super Plugger Medium-Large XP® Sharpen-Free,"Posterior. Surface engineered with our patented XP Technology. XP Technology allows for a more durable material and smooth surface, offering composite instruments with properties that boast no sticking or pull back.",,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/super-plugger-medium-large-xp-sharpen-free/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEC_PMSPMLTN-150x150.jpg
Young Specialists,AEC/PSPML,Young Specialists,AEC/PSPML,Super Plugger Medium / Large,,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/super-plugger-medium-large/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEC_PSPML-150x150.jpg
Young Specialists,Steri-Tape,Young Specialists,Steri-Tape,"Sterilizer Indicator Tape, 60 yards per roll (each)-1""","This tape is for use in autoclave or chemical sterilizers and will seal autoclave bags, tubing, pouches and CSR wraps.The tape will indicate when sterile conditions have been attained (275°F / 135°C). Extra tacky tape to fix on all types of paper and plastic.60 yards per roll. AT-2001- 1/2″ inchAT-2002- 3/4″ inchAT-2003 – 1″ inch",,,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/sterilizer-indicator-tape-60-yards-per-roll-each/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Defend-Indicator-Tape-Roll-Sterilizer-150x150.jpg
Young Specialists,70012,Young Specialists,70012,StarSmilez® Lil Magi Dragon (1 ct),Teach your patients to floss with our adorable StarSmilez Lil Magi Dragon character! Includes 2X life-size dentition with 4 flossable locations. This character also comes with two Zmile children’s toothbrushes!,ct,1,Plak Smacker,Preventive,https://www.youngspecialties.com/product/starsmilez-lil-magi-dragon-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/StarSmilez-Lil-Magi-Dragon-70012-150x150.jpg
Young Specialists,AEWPKT1,Young Specialists,AEWPKT1,Waxing Instrument PKT 1,,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/waxing-instrument-pkt-1/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEWPKT1-150x150.jpg
Young Specialists,Zooby-Varnish,Young Specialists,Zooby-Varnish,"Zooby® Varnish, .4ml (50 ct)-Grape","Made with xylitol, Zooby 5% Sodium Fluoride Varnish is designed to give kids the protection they need and treat hypersensitive dentin. Zooby varnish is white, .4ml, and dries clear and smooth with a saliva-tolerant formulation for easy application and adherence to moist teeth. Offered in 50-count boxes and two gluten-free, kid-friendly flavors (grape, melon or happy hippo cake) that match our Zooby paste.",ct,50,Plak Smacker,Preventive,https://www.youngspecialties.com/product/zooby-varnish-grape-or-melon-4ml-50-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Zooby-Fluoride-Varnish-295712-295713-150x150.jpg
